fpr,tpr
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,6.666666666666666574e-02
0.000000000000000000e+00,8.000000000000000444e-01
6.666666666666666574e-02,8.000000000000000444e-01
6.666666666666666574e-02,1.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00
